Store_0,Store_1,Store_2,Store_3,Store_4,Store_5,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Year,Season_0,Season_1,Season_2,Lag_1,Lag_2,Lag_3,Lag_4
0,0,0,0,0,1,2010-05-14,0.7926077893602227,0,0.7653763022246847,-1.0993995296058034,0.984890300055706,-0.10190706006146753,5,2010,0,1,0,0.9906984282806168,0.6829072367731283,0.6312346504296097,0.7672350072467896
0,0,0,0,0,1,2010-05-21,0.624991958150119,0,0.855380912615047,-1.1604038294582504,0.9919968142025885,-0.10190706006146753,5,2010,0,1,0,0.7980208762004837,0.9943122686613302,0.6896778837149556,0.6390570000176796
0,0,0,0,0,1,2010-05-28,0.6824198731291741,0,1.0722594918689328,-1.3063784041051771,0.999103325808411,-0.10190706006146753,5,2010,0,1,0,0.6318890764927341,0.8033063030586303,0.9985257677561855,0.6970517437748953
0,0,0,0,0,1,2010-06-04,1.0075082269425981,0,1.0858144030723007,-1.42402955382061,1.0062098374142336,-0.10190706006146753,6,2010,0,1,1,0.6888085380976171,0.6386157904487549,0.8090882755038941,1.0035295494684506
0,0,0,0,0,1,2010-06-11,0.8782140995290156,0,1.0717172954207985,-1.5046423786256289,1.013316351561116,-0.10190706006146753,6,2010,0,1,1,1.0110186353965784,0.6950414436089369,0.6457501430632906,0.8155457880714595
0,0,0,0,0,1,2010-06-18,0.8086138066536469,0,1.271245588334373,-1.5721828534622668,1.0132573176530901,-0.10190706006146753,6,2010,0,1,1,0.8828692480517945,1.0144561865154293,0.7017124487411995,0.6534611017156458
0,0,0,0,0,1,2010-06-25,0.6658365443787518,0,1.2837161066414717,-1.5373232535465828,1.010332067064161,-0.10190706006146753,6,2010,0,1,1,0.813885179947406,0.887418567410714,1.0185042708902403,0.708993956340701
0,0,0,0,0,1,2010-07-02,0.7893590102914898,0,1.0977427249312643,-1.5024636536308988,1.0074068164752323,-0.11310264738905176,7,2010,0,1,1,0.6723720342747799,0.8190329750195403,0.8925098397269925,1.02335473888354
0,0,0,0,0,1,2010-07-09,0.8844394198472149,0,1.074428277661472,-1.5612892284886157,1.0044815658863033,-0.11310264738905176,7,2010,0,1,1,0.7948008610644139,0.678747535730619,0.8246858056037976,0.8983271806977601
0,0,0,0,0,1,2010-07-16,0.7123122874106461,0,1.2191947293134409,-1.6026850033884898,1.0042775543358653,-0.11310264738905176,7,2010,0,1,1,0.8890394508348672,0.800114223370673,0.6855523406643722,0.8310236237513031
0,0,0,0,0,1,2010-07-23,0.5991257858080735,0,1.2305808547242694,-1.6353658783094436,1.0077018589623568,-0.11310264738905176,7,2010,0,1,1,0.718436291910237,0.8935352402032724,0.8059224080439535,0.6929578598703247
0,0,0,0,0,1,2010-07-30,0.575950041857989,0,1.148166994607793,-1.5656466784780758,1.0111261635888484,-0.11310264738905176,7,2010,0,1,1,0.6062519172118285,0.7244121599405673,0.8985762845686174,0.8124042152701717
0,0,0,0,0,1,2010-08-06,0.9897295184608705,0,1.4366155050154608,-1.5939701034095697,1.014550468215339,-0.11310264738905176,8,2010,0,1,1,0.5832813658969749,0.6132010479896902,0.7308419831510862,0.9043470720406904
0,0,0,0,0,1,2010-08-13,0.8173919390841466,0,1.4279403618453055,-1.452352978752103,1.0179747753828905,-0.11310264738905176,8,2010,0,1,1,0.9933973354559629,0.5904297791680101,0.6205440974694194,0.7378999526195201
0,0,0,0,0,1,2010-08-20,0.8259734287313102,0,1.4089634861605909,-1.51335727860455,1.0170585250175268,-0.11310264738905176,8,2010,0,1,1,0.8225855928393355,0.9969877612941442,0.5979598182435307,0.6284484856577351
0,0,0,0,0,1,2010-08-27,0.7126737826598178,0,1.3314293940773263,-1.6113999033674107,1.016142277193222,-0.11310264738905176,8,2010,0,1,1,0.8310911039773,0.8276579069206579,1.0011792901909455,0.6060375167051458
0,0,0,0,0,1,2010-09-03,0.8739655380113481,0,1.1140086183753055,-1.7029063531460815,1.0152260293689181,-0.11310264738905176,9,2010,1,0,0,0.7187945865647283,0.8360896279504941,0.833239912618408,1.0061627089465817
0,0,0,0,0,1,2010-09-10,0.8160149434308432,1,0.9773751134453578,-1.7290510530828445,1.0143097815446136,-0.11310264738905176,9,2010,1,0,0,0.8786583023075678,0.7247673461867727,0.8416023953409921,0.8395120871113296
0,0,0,0,0,1,2010-09-17,0.6794228648692762,0,1.1628062987074301,-1.6920127281724306,1.0150027133849715,-0.11310264738905176,9,2010,1,0,0,0.8212207887846023,0.8832441539967316,0.7311942527336166,0.8478103966915427
0,0,0,0,0,1,2010-09-24,0.5401627741652686,0,1.0993693142756684,-1.6005062783937598,1.0169025369617422,-0.11310264738905176,9,2010,1,0,0,0.6858380646503226,0.8263049433111535,0.8883697051177206,0.7382495189084446
0,0,0,0,0,1,2010-10-01,0.7200925511905892,0,0.6086815287137521,-1.6462595032830947,1.0188023579974521,-0.08591336387920413,10,2010,1,0,0,0.5478109503312626,0.6920967406948075,0.8318980590669528,0.8942188172091625
0,0,0,0,0,1,2010-10-08,0.8173957844012578,0,0.1770931559985195,-1.5808977534411877,1.0207021790331618,-0.08591336387920413,10,2010,1,0,0,0.7261476710480631,0.5552670894705605,0.6987919266846215,0.8381805308557678
0,0,0,0,0,1,2010-10-15,0.7308658184301208,0,0.35330700164230205,-1.391348678899656,1.0224044148594045,-0.08591336387920413,10,2010,1,0,0,0.8225894041109053,0.7320566385134339,0.5630858721020486,0.7060958461782878
0,0,0,0,0,1,2010-10-22,0.528933331817922,0,0.4986156497424051,-1.380455053926005,1.0236126914735657,-0.08591336387920413,10,2010,1,0,0,0.7368255542904428,0.8276616851272963,0.7384236879729789,0.571431190932521
0,0,0,0,0,1,2010-10-29,0.5976089588306911,0,0.48668732788344143,-1.4000635788785771,1.0248209680877272,-0.08591336387920413,10,2010,1,0,0,0.5366809308491491,0.742641885093977,0.8332436597997515,0.745423475937296
0,0,0,0,0,1,2010-11-05,0.894336415514612,0,-0.10430680058339716,-1.458889153736294,1.0260292447018884,-0.08591336387920413,11,2010,1,0,0,0.6047485198669682,0.5442336291872693,0.7489220122570549,0.83951580553705
0,0,0,0,0,1,2010-11-12,0.7930117957418827,0,-0.05713570959567714,-1.3739188789418142,1.0272375213160498,-0.08591336387920413,11,2010,1,0,0,0.8988488208093747,0.6117106934650484,0.5521430146874297,0.7558412367713429
0,0,0,0,0,1,2010-11-19,0.7740593263623787,0,-0.501736797066143,-1.2802337041684142,1.0243338443272905,-0.08591336387920413,11,2010,1,0,0,0.7984213056038046,0.9032595083585772,0.6190659812083689,0.5605723082859357
0,0,0,0,0,1,2010-11-26,1.6101764492276631,1,0.20908274643846742,-1.358667803978703,1.0207448408910238,-0.08591336387920413,11,2010,1,0,0,0.7796366369708263,0.8037032585109458,0.9082207004773931,0.6269817123636489
0,0,0,0,0,1,2010-12-03,0.8879119006819057,0,-0.6177668369669715,-1.417493378836419,1.0171558399958176,-0.08591336387920413,12,2010,0,0,1,1.6083509737088602,0.7850815574771037,0.8094819712986053,0.9139174773361434
0,0,0,0,0,1,2010-12-10,1.12639329358019,0,-0.7771725927185779,-1.1233655045478366,1.0135668365595516,-0.08591336387920413,12,2010,0,0,1,0.8924811871335987,1.6066063297641102,0.7910131850793277,0.8159364626705374
0,0,0,0,0,1,2010-12-17,1.4957221270811079,0,-0.5868616394232928,-1.0667186546848495,1.0120259326384649,-0.08591336387920413,12,2010,0,0,1,1.1288511213633834,0.896947117497705,1.6057918868550456,0.7976094047019229
0,0,0,0,0,1,2010-12-24,2.3762736434824987,0,-0.4518547238377493,-1.0296803297744357,1.012021099542172,-0.08591336387920413,12,2010,0,0,1,1.4949100034540672,1.131266409182654,0.9019601447349237,1.606135548312252
0,0,0,0,0,1,2010-12-31,0.5676806785499876,1,-0.6633113386102878,-0.9054930050748118,1.0120162689869396,-0.08591336387920413,12,2010,0,0,1,2.367665321964417,1.4941495239323008,1.134355289373812,0.9077049646866538
0,0,0,0,0,1,2011-01-07,0.7048579718470398,0,-0.6719864817804431,-0.8335950802487139,1.0120114358906476,-0.13709319166244663,1,2011,0,0,1,0.5750852176043146,2.359333197625806,1.494258536489471,1.138316724271365
0,0,0,0,0,1,2011-01-14,0.6096671999181852,0,-1.3697933105298206,-0.8183440052856019,1.0133497868297892,-0.13709319166244663,1,2011,0,0,1,0.7110479751192108,0.5823047370862455,2.3523376282338475,1.4954580975412808
0,0,0,0,0,1,2011-01-21,0.496950606698825,0,-0.9013355793414274,-0.7464460804595041,1.0227472216530524,-0.13709319166244663,1,2011,0,0,1,0.6167000000983568,0.7170879409663627,0.5899014961300978,2.3469523467757307
0,0,0,0,0,1,2011-01-28,0.4783334064425727,0,-0.9127217047522564,-0.759518430427886,1.0321446564763164,-0.13709319166244663,1,2011,0,0,1,0.50498137332386,0.6235584878621276,0.7235779080694421,0.5980410336255756
0,0,0,0,0,1,2011-02-04,0.9917457404927705,0,-0.9973043506612717,-0.805271655317221,1.0415420938406408,-0.13709319166244663,2,2011,0,0,1,0.4865290054194592,0.5128090832091365,0.6308164857134058,0.7306916215722582
0,0,0,0,0,1,2011-02-11,1.0679173081838669,1,-1.3161158621644837,-0.7333737304911231,1.0509395286639047,-0.13709319166244663,2,2011,0,0,1,0.9953957063279248,0.4945168000075599,0.5209765159527947,0.6386420442700032
0,0,0,0,0,1,2011-02-18,1.1338863812813056,0,-0.17912991042598786,-0.6832630556123271,1.0588468172413923,-0.13709319166244663,2,2011,0,0,1,1.070892868712427,0.9989687951712648,0.5028344425031975,0.5296449792126151
0,0,0,0,0,1,2011-02-25,0.7262428966852963,0,0.12124692184064384,-0.6396885557177222,1.066158049353417,-0.13709319166244663,2,2011,0,0,1,1.1362778670124503,1.0738109770748334,1.0031440565193919,0.511642126841376
0,0,0,0,0,1,2011-03-04,1.0442579402955274,0,-0.058762298940081344,-0.15383288189287797,1.0734692814654427,-0.13709319166244663,3,2011,0,1,0,0.7322435628172561,1.1386287236228734,1.0773716609283166,1.008112397787456
0,0,0,0,0,1,2011-03-11,0.8970517941669073,0,-0.3851645607171792,0.21872909220599443,1.0807805135774675,-0.13709319166244663,3,2011,0,1,0,1.0474429753529468,0.738099644982086,1.1416571470949943,1.0817703844424644
0,0,0,0,0,1,2011-03-18,0.9389186676957716,0,0.11365617156675781,0.2819121170531713,1.0871752183485783,-0.13709319166244663,3,2011,0,1,0,0.9015401581319713,1.0505645247712199,0.7444170714124626,1.1455625480166745
0,0,0,0,0,1,2011-03-25,0.8756292135735286,0,0.504579810671887,0.2492312421322174,1.093203311675112,-0.13709319166244663,3,2011,0,1,0,0.9430363521207626,0.9059274968113854,1.0543161002589758,0.7513708665464796
0,0,0,0,0,1,2011-04-01,0.7940488972591879,0,-0.08099235331360445,0.36034621686346024,1.099231405001645,-0.16908058402697293,4,2011,0,1,0,0.8803072480740831,0.9470636879042101,0.9108667803538163,1.0588917506292215
0,0,0,0,0,1,2011-04-08,1.0052659640578339,0,0.389091967219193,0.573861266347024,1.105259498328178,-0.16908058402697293,4,2011,0,1,0,0.7994492248659988,0.884878794228349,0.9516651756125537,0.9165432513696407
0,0,0,0,0,1,2011-04-15,0.9089197717989919,0,0.5750653489293996,0.8374869907093835,1.110785343504615,-0.16908058402697293,4,2011,0,1,0,1.008796224984779,0.8047222599935645,0.8899909222626156,0.9570285624266753
0,0,0,0,0,1,2011-04-22,0.9176573423360921,0,0.6683231380085705,0.9769253903721192,1.1150555746584625,-0.16908058402697293,4,2011,0,1,0,0.9133030594562388,1.0122530567678876,0.810492605101898,0.8958275932403229
0,0,0,0,0,1,2011-04-29,0.7232134424547497,0,0.6162722789876381,0.9834615653563102,1.1193258032712492,-0.16908058402697293,4,2011,0,1,0,0.921963269580319,0.9175883483297635,1.0163192324640122,0.816939340936498
0,0,0,0,0,1,2011-05-06,1.0320802817333194,0,0.21396251447168005,1.1926191648504139,1.1235960318840366,-0.16908058402697293,5,2011,0,1,0,0.7292409306683746,0.9261734262447262,0.9224318770888716,1.021186468298474
0,0,0,0,0,1,2011-05-13,0.9884603866105922,0,0.8120051967642701,1.177368089887302,1.1278662604968233,-0.16908058402697293,5,2011,0,1,0,1.035373134941332,0.7351230623612506,0.9309464573841484,0.9280195983130449
0,0,0,0,0,1,2011-05-20,0.6755945592991265,0,0.3777058418083636,1.194797889845144,1.1220184579247814,-0.16908058402697293,5,2011,0,1,0,0.9921394402032832,1.0385993970352594,0.7414649314340406,0.9364688382791819
0,0,0,0,0,1,2011-05-27,0.7426278283372026,0,0.9247820579762905,0.9311721654827844,1.1161706553527393,-0.16908058402697293,5,2011,0,1,0,0.6820436540054058,0.9957407789925151,1.0424492259148865,0.7484413810960752
0,0,0,0,0,1,2011-06-03,1.0421580781863682,0,1.2110617825914198,0.7416230909412527,1.1103228502396374,-0.16908058402697293,6,2011,0,1,1,0.7484834261032461,0.6883352487031299,0.9999425476663956,1.0471159418983056
0,0,0,0,0,1,2011-06-10,0.9604139194664469,0,1.2181103364171708,0.6305081162100108,1.1044750476675955,-0.16908058402697293,6,2011,0,1,1,1.0453617049334751,0.7541986182911631,0.6950613227331581,1.0049354571028184
0,0,0,0,0,1,2011-06-17,0.8597030087606082,0,1.3959507714053572,0.6065421412679778,1.1033197978954057,-0.16908058402697293,6,2011,0,1,1,0.9643412899422817,1.048501310546938,0.7603838456537013,0.7023938706361676
0,0,0,0,0,1,2011-06-24,0.6943991877539322,0,1.2425091765832332,0.512856966494577,1.1056839646288998,-0.16908058402697293,6,2011,0,1,1,0.8645220501665647,0.9681837933693881,1.0522698284192775,0.7672151128124051
0,0,0,0,0,1,2011-07-01,0.78248342381331,0,1.3493218768657718,0.36034621686346024,1.108048131362394,-0.019806086325849487,7,2011,0,1,1,0.700681790662775,0.8692305418190527,0.9726118502507132,1.0568611817450275
0,0,0,0,0,1,2011-07-08,0.8645491361014405,0,1.3645033774135438,0.2644823170953294,1.1104122980958884,-0.019806086325849487,7,2011,0,1,1,0.7879861494263797,0.7068116890089279,0.8744711677607379,0.9778144936614284
0,0,0,0,0,1,2011-07-15,0.7232653276552191,0,1.5114386148580519,0.471461191594703,1.1125450936849486,-0.019806086325849487,7,2011,0,1,1,0.8693252710254358,0.7933586332011168,0.7133860410540506,0.8804269363136815
0,0,0,0,0,1,2011-07-22,0.6201449979525849,0,1.3612501987247354,0.6370442911942008,1.114099452519216,-0.019806086325849487,7,2011,0,1,1,0.7292923564893722,0.8739920920268845,0.7992222923885771,0.7205779662739732
0,0,0,0,0,1,2011-07-29,0.5409225521213218,0,1.4187230222270153,0.7045847660308386,1.1156538138945427,-0.019806086325849487,7,2011,0,1,1,0.6270850301510803,0.7351740420342354,0.8791936178044254,0.8057555158616347
0,0,0,0,0,1,2011-08-05,1.0232067606299622,0,1.680061710227948,0.7089422160202997,1.11720817526987,-0.019806086325849487,8,2011,0,1,1,0.5485640013903788,0.6338534219196692,0.7415154924800038,0.8851131465863528
0,0,0,0,0,1,2011-08-12,0.8473558727198178,0,1.6318062263439583,0.6087208662627078,1.1187625366451968,-0.019806086325849487,8,2011,0,1,1,1.0265781779256216,0.55601360738685,0.6410268814181136,0.7484915541398973
0,0,0,0,0,1,2011-08-19,0.8573046827062625,0,1.5873461175969115,0.42570796670536715,1.1203766917055167,-0.019806086325849487,8,2011,0,1,1,0.8522842327904617,1.0298807412339788,0.5638262598775668,0.6487740860696614
0,0,0,0,0,1,2011-08-26,0.7402298921306749,0,1.4799912208662378,0.3581674918687302,1.1220008128035122,-0.019806086325849487,8,2011,0,1,1,0.8621449583321125,0.8570988944135475,1.0338021646275914,0.5721658970209489
0,0,0,0,0,1,2011-09-02,0.8918022983772075,0,1.4729426670404868,0.37995474181603217,1.123624933901507,-0.019806086325849487,9,2011,1,0,0,0.7461067206649904,0.8668740725974746,0.8624391411476622,1.038535237590569
0,0,0,0,0,1,2011-09-09,0.8745108110658708,1,0.8315242688971197,0.40827816674752515,1.1252490549995025,-0.019806086325849487,9,2011,1,0,0,0.8963371401544634,0.7518425321135763,0.8721340490299335,0.8684872426814284
0,0,0,0,0,1,2011-09-16,0.8280631725175639,0,1.0451496694621971,0.3647036668529202,1.1298228767666194,-0.019806086325849487,9,2011,1,0,0,0.8791987476415556,0.9007696179504957,0.7580471068214667,0.8781077524782933
0,0,0,0,0,1,2011-09-23,0.5901859905757016,0,0.8206803399344252,0.2361588921638364,1.138329634453271,-0.019806086325849487,9,2011,1,0,0,0.8331623456591386,0.8837799106625154,0.9057512561676218,0.76489630596027
0,0,0,0,0,1,2011-09-30,0.6159541516322975,0,1.0315947582588292,-0.007858307245951207,1.1468363895988631,-0.019806086325849487,9,2011,1,0,0,0.5973912728427947,0.8381429004421003,0.8889010623394873,0.9114669833795775
0,0,0,0,0,1,2011-10-07,1.0349131817823063,0,0.46879484509499597,-0.16036905687706798,1.1553431447444547,-0.07098591410909197,10,2011,1,0,0,0.6229312886073282,0.6044172747099387,0.843638807086003,0.8947460968305593
0,0,0,0,0,1,2011-10-14,0.7913220535369798,0,0.6005485819917311,-0.18433503181910094,1.1632180144773057,-0.07098591410909197,10,2011,1,0,0,1.0381809531535655,0.6297357164274463,0.6118324534253273,0.8498311811467673
0,0,0,0,0,1,2011-10-21,0.8073356728628499,0,0.16516483413955582,-0.012215757235411217,1.167301571733714,-0.07098591410909197,10,2011,1,0,0,0.796746523982546,1.0413828558402656,0.6369429890652291,0.6198036941970294
0,0,0,0,0,1,2011-10-28,0.7057737775319636,0,0.3202330183060837,0.02918001766446274,1.1713851289901218,-0.07098591410909197,10,2011,1,0,0,0.8126183624552907,0.8020430065652022,1.0452098279418658,0.6447215332380751
0,0,0,0,0,1,2011-11-04,1.1522921599778588,0,-0.30817266508205005,-0.05796898212474712,1.1754686862465296,-0.07098591410909197,11,2011,1,0,0,0.7119556724740523,0.817777147883937,0.8078353527539109,1.0498553592469082
0,0,0,0,0,1,2011-11-11,0.9710294223822832,0,-0.08424553200241286,-0.13422435694030502,1.1795522435029382,-0.07098591410909197,11,2011,1,0,0,1.1545206852343644,0.7179877635345072,0.8234402908759176,0.8143024801682487
0,0,0,0,0,1,2011-11-18,0.8727608550934832,0,0.08600415271188748,-0.11025838199827304,1.1852041684578927,-0.07098591410909197,11,2011,1,0,0,0.974862805669517,1.1567132751036917,0.7244703416133025,0.8297876670215214
0,0,0,0,0,1,2011-11-25,1.747857496786649,1,-0.02839929784453722,-0.26712658161884983,1.1914834404922658,-0.07098591410909197,11,2011,1,0,0,0.8774642853714754,0.9786140290112068,1.159593194643162,0.7315772066398029
0,0,0,0,0,1,2011-12-02,0.9517940829703024,0,-0.6372859090998216,-0.4065649812815856,1.197762709985579,-0.07098591410909197,12,2011,0,0,1,1.7448130253628675,0.8820604958312518,0.9829564364910011,1.1633609555157003
0,0,0,0,0,1,2011-12-09,1.3338421622540382,0,-0.9072997402709092,-0.43706713120780954,1.2040419820199524,-0.07098591410909197,12,2011,0,0,1,0.9557977714693994,1.7418844961249689,0.8871957667339381,0.9880796962273231
0,0,0,0,0,1,2011-12-16,1.4782529400463058,0,-0.489808475207179,-0.4348884062130795,1.2095715244388214,-0.07098591410909197,12,2011,0,0,1,1.3344632861052872,0.9597143947397091,1.7399591968185157,0.8930538875513213
0,0,0,0,0,1,2011-12-23,2.167596594699589,0,-0.6887945716726193,-0.5372884809654004,1.214101429064391,-0.07098591410909197,12,2011,0,0,1,1.4775954845296277,1.3350947723842759,0.9642119993233937,1.739273267163912
0,0,0,0,0,1,2011-12-30,0.7982981853114247,1,-0.873683560486557,-0.5002501560549865,1.2186313311489014,-0.07098591410909197,12,2011,0,0,1,2.1608358511338785,1.4769852182287837,1.3365098862366163,0.9694791026376253
0,0,0,0,0,1,2012-01-06,0.8920516237770038,0,-0.6318639446184744,-0.43924585620253953,1.2231612357744712,-0.3471437348561709,1,2012,0,0,1,0.8036608907122269,2.154298089152701,1.4772351779861592,1.3389200000545551
0,0,0,0,0,1,2012-01-13,0.7312061732953579,0,-0.6578893741289406,-0.2126584567505939,1.227691137858981,-0.3471437348561709,1,2012,0,0,1,0.8965842580852816,0.8088973872622572,2.1489861954643965,1.4785653751714127
0,0,0,0,0,1,2012-01-20,0.6156564673827468,0,-0.35534375606977003,-0.1974073817874829,1.2300584656712281,-0.3471437348561709,1,2012,0,0,1,0.7371628957330314,0.9010145919938344,0.8146334477039582,2.1451614195259197
0,0,0,0,0,1,2012-01-27,0.4826328608208098,0,-0.3472108093477494,-0.149475431903417,1.232425793483475,-0.3471437348561709,1,2012,0,0,1,0.6226362399847399,0.7429762999092153,0.9059942185708668,0.8210484069847938
0,0,0,0,0,1,2012-02-03,1.0443930402847277,0,-0.22304782272489987,0.0030353177276997833,1.2347931212957222,-0.3471437348561709,2,2012,0,0,1,0.49079039343072983,0.6294432275181323,0.7492536809762537,0.911708081305321
0,0,0,0,0,1,2012-02-10,1.3387950901765746,1,-0.6855413929838109,0.10979284246948162,1.2371604491079693,-0.3471437348561709,2,2012,0,0,1,1.047576879198331,0.49874121807345895,0.6366529019712621,0.7561703602866059
0,0,0,0,0,1,2012-02-17,1.369615342264254,0,-0.831934433980184,0.3298440669372363,1.241240891024706,-0.3471437348561709,2,2012,0,0,1,1.3393723619584048,1.050697266925194,0.5070241711438923,0.6444336722533868
0,0,0,0,0,1,2012-02-24,0.8725909700467281,0,-0.1850940713554697,0.4278866917000981,1.2466061716961354,-0.3471437348561709,2,2012,0,0,1,1.3699197387175526,1.3399612592345533,1.054447752381388,0.5157997037800613
0,0,0,0,0,1,2012-03-02,1.1366826179150704,0,0.016060810902509375,0.5912910663048658,1.2519714523675647,-0.3471437348561709,3,2012,0,1,0,0.8772959044473281,1.3702436202647779,1.341336411220202,1.0590223924619058
0,0,0,0,0,1,2012-03-09,1.1136645851276143,0,-0.10322240768712794,0.6762613410993458,1.2573367304979342,-0.3471437348561709,3,2012,0,1,0,1.1390493464187943,0.881893575706626,1.37137010422525,1.3437094866028811
0,0,0,0,0,1,2012-03-16,1.1172824083168986,0,0.22101106829743108,0.8178784657568116,1.2612150107559796,-0.3471437348561709,3,2012,0,1,0,1.116235109928694,1.1413761588816347,0.8870302172982658,1.3735127030232734
0,0,0,0,0,1,2012-03-23,0.8224073489796527,0,0.28553244562546276,0.9333508904775143,1.26311062633724,-0.3471437348561709,3,2012,0,1,0,1.1198209017546872,1.1187598487654065,1.1443820213883338,0.8928896085311294
0,0,0,0,0,1,2012-03-30,1.0678990562178545,0,0.37662144891209437,1.0597169401718691,1.26500623937744,-0.3471437348561709,3,2012,0,1,0,0.8275565974645971,1.1223145318241223,1.121951428401882,1.1482665118039153
0,0,0,0,0,1,2012-04-06,1.5110359695741449,0,0.5295208472860842,1.15993828992946,1.2669018524176403,-0.45643399210163654,4,2012,0,1,0,1.0708747783450678,0.8325857852760393,1.1254769216621057,1.12600804971267
0,0,0,0,0,1,2012-04-13,1.017266808914344,0,0.4557821303397623,1.15993828992946,1.26879746545784,-0.45643399210163654,4,2012,0,1,0,1.5100882607549555,1.073793043651618,0.8381273249817977,1.129506488569504
0,0,0,0,0,1,2012-04-20,0.8410310880470301,0,0.33053475082064393,1.129436140003236,1.2701661617365838,-0.45643399210163654,4,2012,0,1,0,1.0206908171580351,1.5091961012871797,1.077353874768022,0.8443619937937119
0,0,0,0,0,1,2012-04-27,0.7477343031388606,0,0.35601798388297545,0.9921764653352312,1.2715348554742678,-0.45643399210163654,4,2012,0,1,0,0.8460154462870132,1.0240444566428364,1.5091815566794125,1.0817527347719942
0,0,0,0,0,1,2012-05-04,1.1297703148606018,0,0.8071254287310574,0.8505593406777654,1.2729035517530114,-0.45643399210163654,5,2012,0,1,0,0.7535446893672055,0.8508844931700109,1.0280138055387638,1.5102665994558457
0,0,0,0,0,1,2012-05-11,0.9996604840494765,0,0.7106144609630782,0.7176571159992207,1.274272248031756,-0.45643399210163654,5,2012,0,1,0,1.1321982432844802,0.7592159722406255,0.8562757703664908,1.03279129798866
0,0,0,0,0,1,2012-05-18,0.9727358571619276,0,0.5240988828047366,0.5912910663048658,1.2747045026816548,-0.45643399210163654,5,2012,0,1,0,1.0032403745899143,1.1345844929325617,0.7653599988692785,0.8623711692022363
